Time        	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
171            3.802690e-01 -2.168290e-03 3.032497e-01 3.035700e-01 -2.152051e-03 2.988606e-01 7.669902e-02 -1.623943e-05 4.389188e-03
172            3.799954e-01 -2.084265e-03 3.008963e-01 3.033217e-01 -2.066355e-03 2.965203e-01 7.667365e-02 -1.791070e-05 4.376071e-03
173            3.796850e-01 -1.991658e-03 2.987357e-01 3.030347e-01 -1.972080e-03 2.943752e-01 7.665023e-02 -1.957853e-05 4.360445e-03
174            3.793983e-01 -1.890995e-03 2.972573e-01 3.027694e-01 -1.870392e-03 2.929110e-01 7.662884e-02 -2.060341e-05 4.346253e-03
175            3.791838e-01 -1.789541e-03 2.967803e-01 3.025759e-01 -1.767904e-03 2.924433e-01 7.660794e-02 -2.163640e-05 4.336958e-03
176            3.790782e-01 -1.687917e-03 2.973783e-01 3.024905e-01 -1.665829e-03 2.930436e-01 7.658772e-02 -2.208772e-05 4.334750e-03
177            3.790843e-01 -1.591049e-03 2.988862e-01 3.025171e-01 -1.568459e-03 2.945460e-01 7.656716e-02 -2.259022e-05 4.340184e-03
178            3.791801e-01 -1.497192e-03 3.009459e-01 3.026332e-01 -1.474600e-03 2.965937e-01 7.654693e-02 -2.259176e-05 4.352206e-03
179            3.793138e-01 -1.408424e-03 3.030889e-01 3.027871e-01 -1.385808e-03 2.987205e-01 7.652665e-02 -2.261641e-05 4.368395e-03
180            3.794354e-01 -1.321008e-03 3.048378e-01 3.029279e-01 -1.298849e-03 3.004523e-01 7.650749e-02 -2.215934e-05 4.385451e-03
181            3.794954e-01 -1.235720e-03 3.058151e-01 3.030060e-01 -1.214052e-03 3.014150e-01 7.648943e-02 -2.166856e-05 4.400178e-03
182            3.794671e-01 -1.149371e-03 3.057529e-01 3.029935e-01 -1.128641e-03 3.013438e-01 7.647365e-02 -2.073031e-05 4.409166e-03
