Time        	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
100            6.045043e-01 -1.620765e-02 1.453265e-01 5.152903e-01 -1.600594e-02 1.421893e-01 8.921398e-02 -2.017152e-04 3.137199e-03
101            6.029551e-01 -1.521571e-02 1.479872e-01 5.138214e-01 -1.504319e-02 1.448749e-01 8.913369e-02 -1.725198e-04 3.112350e-03
102            6.018809e-01 -1.472791e-02 1.527624e-01 5.128272e-01 -1.458220e-02 1.496568e-01 8.905370e-02 -1.457079e-04 3.105520e-03
103            6.012229e-01 -1.472554e-02 1.590384e-01 5.122516e-01 -1.460262e-02 1.559203e-01 8.897135e-02 -1.229184e-04 3.118089e-03
104            6.008879e-01 -1.512256e-02 1.659045e-01 5.120060e-01 -1.501738e-02 1.627582e-01 8.888184e-02 -1.051803e-04 3.146369e-03
105            6.007975e-01 -1.572530e-02 1.722938e-01 5.120167e-01 -1.563457e-02 1.691096e-01 8.878078e-02 -9.073060e-05 3.184155e-03
106            6.008933e-01 -1.626719e-02 1.771624e-01 5.122281e-01 -1.618946e-02 1.739423e-01 8.866524e-02 -7.773655e-05 3.220047e-03
107            6.010652e-01 -1.657801e-02 1.798156e-01 5.125321e-01 -1.651302e-02 1.765703e-01 8.853302e-02 -6.499716e-05 3.245279e-03
108            6.012439e-01 -1.649420e-02 1.800758e-01 5.128591e-01 -1.644624e-02 1.768232e-01 8.838473e-02 -4.795519e-05 3.252627e-03
109            6.014233e-01 -1.597758e-02 1.781650e-01 5.132032e-01 -1.594963e-02 1.749229e-01 8.822008e-02 -2.794874e-05 3.242054e-03
110            6.016176e-01 -1.506815e-02 1.748097e-01 5.135752e-01 -1.506271e-02 1.715921e-01 8.804240e-02 -5.432633e-06 3.217533e-03
111            6.018087e-01 -1.381754e-02 1.708736e-01 5.139592e-01 -1.383522e-02 1.676898e-01 8.784952e-02 1.767561e-05 3.183772e-03
112            6.020112e-01 -1.230876e-02 1.671737e-01 5.143698e-01 -1.235012e-02 1.640287e-01 8.764144e-02 4.136006e-05 3.144958e-03
113            6.022519e-01 -1.070468e-02 1.642944e-01 5.148317e-01 -1.076864e-02 1.611870e-01 8.742019e-02 6.395920e-05 3.107394e-03
114            6.025351e-01 -9.198099e-03 1.624338e-01 5.153457e-01 -9.283195e-03 1.593605e-01 8.718938e-02 8.509541e-05 3.073330e-03
115            6.028521e-01 -7.956949e-03 1.615540e-01 5.159009e-01 -8.059613e-03 1.585097e-01 8.695112e-02 1.026641e-04 3.044348e-03
116            6.031889e-01 -7.128127e-03 1.613288e-01 5.164800e-01 -7.243519e-03 1.583087e-01 8.670890e-02 1.153924e-04 3.020143e-03
117            6.034805e-01 -6.767295e-03 1.612701e-01 5.170167e-01 -6.890203e-03 1.582707e-01 8.646388e-02 1.229078e-04 2.999449e-03
118            6.036729e-01 -6.818212e-03 1.608504e-01 5.174520e-01 -6.943543e-03 1.578717e-01 8.622094e-02 1.253312e-04 2.978779e-03
119            6.037341e-01 -7.112350e-03 1.596085e-01 5.177543e-01 -7.235432e-03 1.566531e-01 8.597980e-02 1.230828e-04 2.955429e-03
120            6.035613e-01 -7.446668e-03 1.573188e-01 5.178227e-01 -7.565310e-03 1.543909e-01 8.573855e-02 1.186423e-04 2.927876e-03
121            6.031176e-01 -7.588707e-03 1.540211e-01 5.176231e-01 -7.704015e-03 1.511238e-01 8.549450e-02 1.153083e-04 2.897265e-03
122            6.024516e-01 -7.341494e-03 1.500764e-01 5.172057e-01 -7.457726e-03 1.472106e-01 8.524595e-02 1.162320e-04 2.865718e-03
123            6.016393e-01 -6.555160e-03 1.459766e-01 5.166554e-01 -6.678849e-03 1.431406e-01 8.498388e-02 1.236890e-04 2.835936e-03
124            6.008451e-01 -5.268449e-03 1.426155e-01 5.161345e-01 -5.408337e-03 1.398033e-01 8.471056e-02 1.398888e-04 2.812294e-03
125            6.001437e-01 -3.633042e-03 1.404471e-01 5.157142e-01 -3.796050e-03 1.376494e-01 8.442953e-02 1.630083e-04 2.797692e-03
126            5.995739e-01 -1.847761e-03 1.395953e-01 5.154273e-01 -2.038589e-03 1.368036e-01 8.414655e-02 1.908288e-04 2.791740e-03
127            5.990776e-01 -1.493988e-04 1.399054e-01 5.152089e-01 -3.702710e-04 1.371119e-01 8.386867e-02 2.208723e-04 2.793447e-03
128            5.985544e-01 1.240193e-03 1.409772e-01 5.149502e-01 9.898186e-04 1.381767e-01 8.360424e-02 2.503743e-04 2.800532e-03
129            5.979227e-01 2.172207e-03 1.422471e-01 5.145636e-01 1.896140e-03 1.394374e-01 8.335916e-02 2.760673e-04 2.809633e-03
130            5.971422e-01 2.586447e-03 1.431109e-01 5.140076e-01 2.288444e-03 1.402941e-01 8.313462e-02 2.980028e-04 2.816780e-03
131            5.961862e-01 2.512178e-03 1.430868e-01 5.132604e-01 2.197842e-03 1.402659e-01 8.292576e-02 3.143365e-04 2.820925e-03
132            5.950777e-01 2.030392e-03 1.419456e-01 5.123496e-01 1.706499e-03 1.391241e-01 8.272806e-02 3.238937e-04 2.821433e-03
133            5.938545e-01 1.288139e-03 1.397254e-01 5.113161e-01 9.595327e-04 1.369079e-01 8.253831e-02 3.286064e-04 2.817495e-03
134            5.925908e-01 4.248623e-04 1.368290e-01 5.102358e-01 9.603384e-05 1.340173e-01 8.235503e-02 3.288284e-04 2.811700e-03
135            5.913909e-01 -4.050987e-04 1.338707e-01 5.092182e-01 -7.327959e-04 1.310611e-01 8.217275e-02 3.276971e-04 2.809576e-03
136            5.903497e-01 -1.071033e-03 1.314717e-01 5.083622e-01 -1.399578e-03 1.286559e-01 8.198748e-02 3.285444e-04 2.815798e-03
137            5.895568e-01 -1.467633e-03 1.300580e-01 5.077540e-01 -1.802633e-03 1.272266e-01 8.180283e-02 3.350001e-04 2.831458e-03
138            5.890688e-01 -1.550786e-03 1.297916e-01 5.074432e-01 -1.897309e-03 1.269353e-01 8.162565e-02 3.465229e-04 2.856350e-03
139            5.888162e-01 -1.329509e-03 1.305081e-01 5.073619e-01 -1.690494e-03 1.276166e-01 8.145432e-02 3.609853e-04 2.891485e-03
140            5.886905e-01 -8.943919e-04 1.317453e-01 5.073971e-01 -1.270429e-03 1.288076e-01 8.129334e-02 3.760371e-04 2.937702e-03
141            5.885989e-01 -3.392419e-04 1.328833e-01 5.074525e-01 -7.318497e-04 1.298962e-01 8.114638e-02 3.926078e-04 2.987083e-03
142            5.884311e-01 1.773043e-04 1.333949e-01 5.074172e-01 -2.311808e-04 1.303569e-01 8.101387e-02 4.084851e-04 3.038064e-03
143            5.879651e-01 5.876677e-04 1.324160e-01 5.070683e-01 1.701499e-04 1.293367e-01 8.089678e-02 4.175178e-04 3.079263e-03
144            5.873284e-01 8.444637e-04 1.301264e-01 5.065340e-01 4.262362e-04 1.270115e-01 8.079444e-02 4.182275e-04 3.114976e-03
